,census_tract,median_income_07_to_11,median_income_12_to_16,median_rent_07_to_11,median_rent_12_to_16
1158,36081012500,60869.505163129004,61116.300039868605,1607.53421228978,1583.39779393617
1159,36081012601,59407.22353644059,64966.2099367797,1332.20468435883,1433.52047538587
1160,36081012602,57618.6655794088,65380.1568165853,,
1161,36081012800,64668.8358536723,62078.77751409639,1098.0661881655801,
1162,36081013000,88975.880476994,70520.8468855011,1299.6854487764301,1472.26427201792
1163,36081013200,60715.5807813724,74009.82772957679,1422.1745694701199,1424.34431302565
1164,36081013400,62481.3752734965,59884.6551364076,1274.75403482993,1497.75361190743
1165,36081013500,64101.9171800192,60890.974275245404,,
1166,36081013600,45391.4330004279,68125.868509483,1212.96748722337,1400.8941203273
1167,36081013700,63313.8677044058,71285.5270821863,1293.18160165995,1883.15243103677
1168,36081013800,56842.539823509,57659.9455508515,1286.6777545434697,1369.28733886431
1169,36081014000,63296.5241120952,72336.7074592296,1406.99892619834,1563.00632202457
1170,36081014100,53057.3008017181,63279.83520969,1305.1053213735001,1452.8923737019
1171,36081014201,59822.3857773759,59522.706509976604,1359.30404734416,1431.4813281947102
1172,36081014202,53652.4028128759,72810.80918117441,1276.92198386875,
1173,36081014300,57676.116228937695,64548.184762591794,1371.2277670577,1488.57744954721
1174,36081014400,58383.9515901146,50766.6084711332,1297.51749973761,1453.91194729748
1175,36081014500,60090.1274836709,54164.847265202305,1563.09125699384,1654.7679456267902
1176,36081014700,58650.609321890195,76422.1388567198,1440.60213630015,1533.4386877527402
1177,36081014800,60326.433928902996,62793.4986045982,,
1178,36081014900,51794.4704866017,76480.25455166781,1324.6168627229301,1583.39779393617
1179,36081015000,69555.392987187,76326.2989387352,,
1180,36081015100,64370.7428608337,66697.4459020751,1332.20468435883,1507.94934786323
1181,36081015200,55761.817227654006,60537.18223757901,1661.73293826044,1653.74837203121
1182,36081015300,62727.4374894033,59135.2685436561,1332.20468435883,1602.7696922522
1183,36081015400,71994.3356558668,58370.5883469709,1352.80020022768,
1184,36081015500,68952.7031543933,71211.098209709,1528.40407237262,1598.6913978698801
1185,36081015600,59467.926109527805,59707.2493307767,,
1186,36081015700,39621.4366335914,50823.7045924857,1369.05981801888,1418.2268714521697
1187,36081015801,52166.2737467604,65988.8422531468,,
1188,36081015802,65843.8642327162,70812.4449338371,,
1189,36081015900,47560.4660137737,47496.83595010731,1456.8617540913501,1453.91194729748
1190,36081016100,55971.0243099008,55056.974161335,1384.2354612906602,1631.31775292845
1191,36081016300,31657.475839462597,22387.7970117518,634.125093856724,565.863345547054
1192,36081016400,55345.571012199405,76042.8574791639,,
1193,36061031703,203943.30198047802,184279.77081237102,,3014.87912213088
1194,36061031704,161906.770117634,160056.741328574,,2985.3114878590504
1195,36061031900,,,,
1196,36081000100,134335.878216359,133148.15499402,,3041.38803561597
1197,36081000200,51522.392882229,68643.8118960378,,
1198,36081000400,65744.1385769302,53289.033546598796,,
1199,36081000600,53521.241896026906,74493.10561388191,1478.54124447961,
1200,36081000700,67240.0234137204,109551.14369791,1571.76305314915,1924.95494845557
1201,36081000800,65221.662858573094,71795.3138799765,,
1202,36081001000,60734.008348202406,66089.7800391092,1301.85339781526,
1203,36081001200,59424.5671287512,66272.2837127181,1331.12070983941,
1204,36081001400,64040.13063241269,65554.5039014296,1488.2970151543302,1702.68790461906
1205,36081001600,53973.2592706222,64016.986919294504,,
1206,36081001800,52456.7789179632,60730.901220739295,,1366.22861807757
1207,36081001900,88594.32144616061,125662.44565526901,1788.5579570317898,2816.06227099273
1208,36081002000,60441.3352279608,88820.1537789759,,
1209,36081002200,46902.4934804899,65544.3081654738,1220.5553088592699,1372.34605965105
1210,36081002400,84669.2497113654,61582.245173048796,,
1211,36081002500,21370.557650231298,15776.881818009198,538.735336148362,345.635448901714
1212,36081002600,95719.2859622635,80992.8872857062,1149.012990578,
1213,36081002800,58966.0459070395,62381.5908719837,1331.12070983941,1359.09160290851
1214,36081003000,82397.23911867531,45131.425208361,,1418.2268714521697
1215,36081003100,59818.0498792982,58856.9249520627,1374.47969061594,1489.59702314279
1216,36081003200,69980.310998797,62366.29726805,1379.89956321301,
1217,36081003300,63730.1139198605,57879.1538739012,1617.2899829645,1819.9388681107998
1218,36081003400,66926.75477761,68609.14639378809,,
1219,36081003600,58155.2329665184,78512.26472765929,1548.99958824147,1348.8958669527099
1220,36081003700,,,,
1221,36081003800,55350.990884796396,58741.7131357622,1429.76239110602,1363.16989729083
1222,36081003900,34987.445563099995,42288.8540238832,1063.3790035443499,1575.24120517153
1223,36081049700,65126.273100864695,59326.948379625195,,
1224,36081049900,56281.041022453,55129.3638866212,,1450.8532265107401
1225,36081050000,45400.104796583204,44144.477967839295,1183.70017519922,1278.54528885767
1226,36081050201,104543.922524806,74938.6592751505,,
1227,36081050202,73972.5891537959,57988.248248628304,,
1228,36081050400,74232.743038455,51318.1977863421,,
1229,36081050500,78963.2078411742,64870.3700187952,,1461.04896246654
1230,36081050600,66786.92206460571,84672.52839215541,,
1231,36081050700,81900.77878878401,72869.9444497181,,
1232,36081050800,61425.584091587996,70781.85772596969,,
1233,36081051000,95660.7513382152,82785.2976667363,,
1234,36081051100,60702.573087139404,79392.15674064509,,
1235,36081051200,83386.9078548995,84114.821635373,,
1236,36081051300,64276.437077644696,60973.559736487405,,1523.24295179694
1237,36061007600,83096.4026836968,104152.50150931199,2010.7727335114898,2707.98746986122
1238,36061007700,93068.9682622983,124396.13524955901,2117.00223641399,2270.59039735728
1239,36061007800,122237.63860518801,110425.937842918,,2511.20976591423
1240,36061007900,143143.171186591,92511.0101949766,1478.54124447961,1864.80010631633
1241,36061008000,124817.49796139199,113990.367133066,2098.5746695839603,2460.2310861352103
1242,36061008100,102210.12538451,126069.255519906,1818.90924357536,1752.6470108025
1243,36061008200,115197.224101599,123300.09363431,,2907.82389459495
1244,36061008300,53927.732340806906,70070.1953562546,831.4084563899271,956.360032654301
1245,36061008400,140510.197078937,107055.227535929,,3278.94868338617
1246,36061008601,137664.763965477,152841.218992653,,3457.3740626127196
1247,36061008602,,,,
1248,36061008603,168468.06788364198,147800.447136104,,
1249,36061008700,119933.108776916,129673.448180282,2046.5438926521301,2386.82178725343
1250,36061008800,103080.556923599,94106.6428720597,2121.3381344916397,2180.86792094622
1251,36061008900,89427.8978515893,98316.4622482106,1602.11433969272,1791.39080743455
1252,36061009000,120301.660113516,132781.108499611,,2349.09756421696
1253,36061009100,124283.098523321,106372.11322689,2133.2618542051896,1975.93362823458
1254,36061009200,142852.666015388,123132.883564635,,2651.9109221043
1255,36061009300,77896.5769140716,76292.6530100811,1457.94572861076,1869.8979742942302
1256,36061009400,10568.7515642787,203065.414310937,699.163565021516,3148.4432631519
1257,36061009500,116391.764021993,160418.689955005,,2274.6686917396
1258,36061009600,75065.2354693644,139075.955878723,1101.3181117238198,2417.40899512084
1259,36061009700,48357.1872855424,43432.8155981243,828.156532831688,991.0255349040301
1260,36061009800,111451.00816250699,130070.06230896301,2139.7657013216603,2412.3111271429398
1261,36061009900,134012.853809574,132815.774001861,,2999.58551819718
1262,36061010000,107288.54600796099,93624.38456135019,,2418.42856871642
1263,36061010100,56179.1474176281,149059.620526646,,3569.52715812655
1264,36061010200,44453.7950411355,168314.267879179,,3030.17272606459
1265,36061010300,98574.47484639789,90669.66028135859,,2572.38418164904
1266,36061010400,77632.0871313348,114702.02950278099,1830.8329632889001,
1267,36061010601,143599.524459264,125717.502629431,,
1268,36061010602,111628.779983691,125733.81580696,,2635.59774457502
1269,36061010800,120688.639016947,127181.610312684,2021.61247870563,2292.00144286447
1270,36061010900,168317.395425443,,1780.9701353958899,3079.11225865244
1271,36061011000,113638.468742683,108963.869306856,2068.2233830403898,2181.8874945418
1272,36061011100,72098.3972097304,113682.455907201,1707.2598680758,2419.448142312
1273,36061011201,156806.670003795,135387.138609914,,2532.62081142141
1274,36061011202,131431.910478851,191170.049171302,,
1275,36061011203,95037.4659895526,118525.430486207,,2832.3754485220097
1276,36061011300,128436.88888171199,92717.9836348793,1700.75602095932,2803.82738784577
1277,36061011401,185359.642819658,184142.12837696698,1641.13742239159,
1278,36081032000,90933.5384590543,70766.564122036,,
1279,36081032700,69103.3756125917,57191.9612704801,1465.53355024665,1427.40303381239
1280,36081032800,75788.246473813,61513.9337421449,,
1281,36081032900,69171.66600731481,54847.961574241104,,
1282,36047041700,29024.5017318079,28247.286465551602,804.309093404597,868.6767034343969
1283,36047041800,36694.705431175804,34198.5375429537,1057.95913094729,1271.4082736886098
1284,36047041900,36372.7649989101,40277.2353198033,976.661041991297,1274.46699447535
1285,36047042000,59514.5370138625,47410.1721944829,,1468.1859776356
1286,36047042100,36419.3759032448,40255.8242742961,1152.2649141362401,1322.3869534676198
1287,36047042200,51741.3557351505,68821.2177016688,1299.6854487764301,1472.26427201792
1288,36047042300,51887.692295271205,48198.302583866505,1417.8386713924697,1439.63791695935
1289,36047042400,43673.333387157996,49704.212784538606,1149.012990578,1218.39044671843
1290,36047042500,34286.1140490396,50490.304026731,1258.49441703873,1467.1664040400199
1291,36047042600,46387.6055837686,47222.570652896204,1074.2187487384801,1191.88153323335
1292,36047042700,42906.9634019328,48636.719229965995,1232.47902857281,1411.08985628311
1293,36047042800,43156.2775413979,55368.963681582594,1177.19632808274,1305.05420234276
1294,36047042900,35646.502070903196,45363.8879881533,1153.34888865565,1366.22861807757
1295,36047043000,44861.369460434806,38081.073794923395,1113.24183143736,1268.3495529018699
1296,36047043100,27121.042475718397,51428.31173466481,1138.17324538386,1408.0311354963599
1297,36047043200,38934.1967882835,48668.326011429,1121.91362759267,1218.39044671843
1298,36047043300,30110.64420026,38368.593548877005,941.973857370074,1139.88327985875
1299,36047043400,48633.6007879928,51332.4718166803,1210.79953818455,1212.27300514495
1300,36047043500,37345.090142823705,41158.1469063847,1426.51046754778,1455.9510944886401
1301,36047043600,41754.6984877966,54774.552275359296,1172.86043000509,1216.35129952727
1302,36047055400,44450.543117577196,52470.3159493479,1188.03607327687,1343.79799897481
1303,36047055500,78403.876989157,127653.672887438,1876.3598931042602,2349.09756421696
1304,36047055600,54863.2023510605,57351.0147513907,1191.28799683511,1348.8958669527099
1305,36047055700,60521.549342397404,89000.6183053937,2067.1394085209804,2110.5173428511803
1306,36047055800,52843.7578213937,46079.6286522507,1117.5777295150099,1156.19645738804
1307,36047056000,43057.6358601313,57554.9294705067,1208.63158914572,1395.7962523494
1308,36047056100,66683.9444852615,79599.1301805479,1359.30404734416,1753.6665843980802
1309,36047056200,75742.71954399759,65889.9436143755,,
1310,36047056300,61450.5155055345,67607.9251229283,1347.3803276306098,1712.88364057487
1311,36047056400,65408.1064759121,87300.9891215613,,
1312,36047056500,67477.4138334719,92456.9727944108,1398.3271300430301,1832.17375125776
1313,36047056600,59141.6497791844,61961.5265506047,1278.0059583881698,1404.9724147096201
1314,36047056800,85506.07804035231,82840.3546408976,,
1315,36047056900,71064.28551821019,82967.8013403451,1691.0002502845998,1869.8979742942302
1316,36047057000,61222.8808564577,62570.211987166105,,
1317,36047057100,69586.82824825,58389.960245287,1330.03673532,1831.1541776621802
1318,36047057200,16097.0216132861,19141.474683424098,504.04815152714,397.633702276308
1319,36047057300,61927.4642940763,78379.72016023389,1278.0059583881698,2060.55823666774
1320,36047057400,78181.6622126773,92717.9836348793,,
1321,36047057500,64976.6846171857,75645.2237768876,1356.05212378592,1914.7592124997602
1322,36047057600,58263.630418459696,68547.9719780533,,
1323,36047057800,70093.044348816,41763.7736221594,1138.17324538386,1288.74102481347
1324,36047057900,47194.0826262121,62023.7205399351,1194.53992039335,1509.98849505439
1325,36047058000,45083.5842369146,37612.0699409565,1184.78414971863,1317.2890854897198
1326,36047058200,34047.6396547687,41386.5313917947,1079.63862133555,1388.65923718034
1327,36047058400,50863.3363744258,57445.8350957796,1173.9444045245,1330.54354223226
1328,36047058600,44609.887371931,61970.7027129649,,
1329,36047058800,55011.706860220096,69777.5777343231,1211.88351270396,
1330,36047058900,94085.7363615079,82791.41510830981,1629.21370267805,1834.21289844892
1331,36047059000,53881.1214364721,56182.5834108557,,1335.6414102101598
1332,36047059100,63477.5478568372,89948.8217492833,1391.82328292655,1882.1328574411898
1333,36047059200,56145.5442075263,56571.0409507717,1125.16555115091,1164.35304615268
1334,36047059300,45342.654147054294,67312.24878021,1504.55663294553,1600.73054506104
1335,36047059401,67810.1940109318,52005.3903897633,1094.8142646073402,1240.8210658212
1336,36047059402,72335.7876294819,71294.7032445465,,
1337,36047059600,56039.3147046238,61457.857194388,,
1338,36047059800,65079.662196529905,72086.9119283124,,
1339,36047060000,54748.301052002695,54403.42748656809,1194.53992039335,1349.91544054829
1340,36047060600,36438.8874445943,44302.5118751543,1249.8226208834199,1315.24993829856
1341,36047060800,57811.6130438644,42118.5852334213,1272.5860857911,1449.83365291516
1342,36047061002,57077.7622942217,65103.85237218309,,
1343,36047061003,33315.9568541648,43106.5520475386,1263.9142896358,1317.2890854897198
1344,36047061004,27863.565021516402,23638.8138135288,1066.63092710259,1010.39743322006
1345,36047061200,74748.7149096957,67387.69722628291,,
1346,36047061600,86379.7615029994,72050.2072788715,,
1347,36047062000,107448.97423683401,118286.850264842,,
1348,36047062200,52593.359707409196,63564.2962428569,1416.75469687306,1724.09895012625
1349,36047062600,47702.466675816904,40610.6358855581,,
1350,36047062800,67770.0869537135,72659.91228902849,,
1351,36047063200,55701.1146545669,76893.1818578778,,
1352,36047063600,98574.47484639789,95904.1511210677,,
1353,36047063800,68019.4010931785,83265.5168302546,,
1354,36047064000,99282.3102075747,114972.21650561,,
1355,36047064200,65675.84818220719,61869.764927002405,1134.92132182562,1288.74102481347
1356,36047064400,88223.60216052119,88681.49176997699,,
1357,36047064600,86040.4774784231,96116.2224289484,,
1358,36047064800,60022.92106346731,73555.097905948,,
1359,36047065000,60702.573087139404,54649.1447231029,,
1360,36047065200,123844.088842959,87938.222618799,,
1361,36047065400,100461.67448469599,97267.3210183585,,
1362,36047065600,83376.0681097054,83428.64860554741,,
1363,36047065800,84148.94194204701,80426.0043665635,,
1364,36047066000,84509.9054570116,99851.94008315449,,
1365,36047066200,92712.34064541131,77503.9064416304,,
1366,36047066600,,,,
1367,36047067000,52301.7705616871,77742.4866629962,,
1368,36047067200,59547.056249444904,69422.7661230611,,
1369,36047067400,60111.8069740592,73054.48727051809,,
1370,36047067600,81398.8985862957,84494.1030129288,,
1371,36047067800,83018.356518299,86902.3358456894,,
1372,36047068000,68692.5492697341,72326.5117232738,,
1373,36047068200,86717.9615530563,94445.1413057923,,
1374,36047068600,80011.4112014468,52705.837449926905,,
1375,36047068800,74014.864160053,89849.923110512,,
1376,36047069000,79721.9900047635,80688.0347806276,,
1377,36047069200,67391.7798464383,103231.82655250301,,
1378,36047069601,58369.8599213622,56853.4628367475,,1506.9297742676501
1379,36047069602,100588.499503468,88052.414861504,,
1380,36047069800,69103.3756125917,79016.9536574716,,
1381,36047070000,114242.242549996,56463.9857232358,,
1382,36047070201,76808.2664965808,74173.9790784652,,
1383,36047070202,42456.030001857005,,,
1384,36047070203,,,,
1385,36047070600,87211.1699593893,90575.85951056519,,
1386,36047072000,72517.8953487433,65924.6091166252,,1650.6896512444698
1387,36047072200,80112.2208317522,66583.2536593701,,
1388,36047072400,86102.2640260296,77997.3800618913,,
1389,36047072600,79059.681573402,83629.5046038767,,
1390,36047072800,56767.7455816695,62684.40422987111,,
1391,36047073000,92984.41824978401,90965.3366240769,,
1392,36047073200,66694.7842304556,75020.22516279691,,
1393,36047073400,65278.0295335825,85177.2173219676,,
1394,36047073600,49049.8470034475,61534.3252140565,1227.05915597575,1143.96157424107
1395,36047073800,63518.7388885749,54619.5770888311,1143.59311798093,
1396,36047074000,60352.4493173689,59793.91308640099,1051.45528383081,1181.68579727754
1397,36047074200,73101.07364018759,79394.1958878363,,
1398,36047074400,68952.7031543933,105639.039811668,,
1399,36047074600,79190.842490251,86853.3963131016,,
1400,36047074800,59668.4613956192,73664.1922806751,,
1401,36047075000,45757.8163879896,53763.1352685437,1190.2040223157,1314.23036470298
1402,36081018102,58437.0663415658,53209.5068061436,1343.0444295529599,1483.4795815692999
1403,36081018200,55282.700490073395,64208.666755263606,,
1404,36081018300,58517.2804560024,73777.3649497845,1358.22007282474,1498.77318550301
1405,36081018401,59941.6229745113,60919.5223359216,,
1406,36081018402,56908.662269193206,69406.4529455319,,
1407,36081018501,56970.4488167997,69963.1401287187,1313.7771175288,1418.2268714521697
1408,36081018502,68081.1876407851,70047.7647371519,1466.61752476606,1616.02414899474
1409,36081018600,62126.9156056484,67199.0761111006,,
1410,36081018700,72922.2178444845,68743.73010840469,1386.40341032949,1411.08985628311
1411,36081018800,91961.14630345801,78669.27906137871,,
1412,36081018900,56430.629506132005,63957.8516507509,1299.6854487764301,1540.5757029218
1413,36081019000,68819.3742885055,76468.0196685209,,
1414,36081019200,60973.5667169927,75671.7326903727,,
1415,36081019400,67603.1548777239,68156.4557173504,,
1416,36081019600,59742.1716629393,69275.9475252976,1331.12070983941,1321.3673798720401
1417,36081019800,45771.90805674191,41789.2629620489,1456.8617540913501,1273.4474208797699
1418,36081019900,57290.2213000266,57096.1213524956,1209.71556366514,1284.66273043115
1419,36081020200,61810.3950459797,60239.4667476696,,
1420,36081020400,42585.0229696671,38639.8001253014,1284.5098055046499,1215.33172593169
1421,36081020500,52608.535350681,57670.1412868073,,1430.46175459913
1422,36081020600,57586.146343826396,66808.5794239933,,1262.2321113283801
1423,36081020800,54650.7433452555,65683.9897480683,1388.57135936831,1421.2855922389099
1424,36081021200,52593.359707409196,42631.430751998196,1256.3264679999002,1200.0381219979902
1425,36081021400,55420.365254038894,53292.0922673856,1261.74634059697,1476.3425664002402
1426,36081021600,69838.3103367539,62236.8114214113,1352.80020022768,1597.6718242743
1427,36081021900,,,,
1428,36081022001,60468.4345909462,67988.22607407969,1418.9226459118802,1418.2268714521697
1429,36081022002,66092.0943976619,62973.9631310159,1328.95276080059,1462.06853606212
1430,36081022900,,,,
1431,36081023000,73555.25896382179,112949.382491979,,
1432,36081023200,74491.8129485948,66219.2658857479,1453.60983053311,1479.40128718698
1433,36081023500,52030.776931833796,47043.125700074,1310.52519397056,1432.5009017902898
1434,36081023600,40223.0424918658,60298.602016213204,1274.75403482993,1519.16465741461
1435,36081023800,44452.7110666161,41802.5174187914,1173.9444045245,1287.72145121789
1436,36081024000,40306.5085298606,41951.375163746095,1263.9142896358,1372.34605965105
1437,36081024300,56621.4090215487,64155.6489282934,,1646.61135686215
1438,36081024500,40479.9444529667,57250.076965428205,1050.3713093113902,1491.6361703339498
1439,36081024600,,,,
1440,36081024700,63779.9767477535,57546.7728817421,1529.48804689203,1440.65749055493
1441,36081024900,69502.2782357358,57199.0982856492,1399.41110456245,1525.2820989881
1442,36081025100,60175.7614707046,46554.749947791104,1335.45660791707,1433.52047538587
1443,36081025301,47694.878854181,60942.97252862,1278.0059583881698,1484.4991551648902
1444,36081025302,50969.5658773283,63371.5968332922,1225.9751814563301,1435.55962257703
1445,36081025400,28881.4170952454,34138.3827008145,811.8969150404901,906.400926470867
1446,36081025500,75926.9952122979,89212.6896132743,1475.2893209213698,1564.02589562015
1447,36081025700,74297.7815096198,61939.095931501906,1556.58740987736,1385.6005163936
1448,36081025800,71187.8586134233,67121.5885178365,,
1449,36081025900,56596.477607602195,48561.270783893095,1460.11367764959,1475.32299280466
1450,36081026000,45515.006095640994,42421.3985913086,924.630265059463,1286.7018776223101
1451,36081026100,50037.3477906329,41243.791088413396,1270.41813675227,1350.93501414387
1452,36081026200,53746.708596064906,71958.4456552693,,
1453,36081026300,46801.683850184505,51908.5308981831,1428.6784165866,1465.1272568488598
1454,36081026400,48663.9520745364,55227.24295179691,,1121.53095513831
1455,36081026500,44135.106532428,55280.2607787671,1266.08223867462,1499.79275909859
1456,36081026600,22600.868729765298,33391.0352552541,378.30710727520795,578.0982286940181
1457,36081026700,60401.2281707425,46739.292768591105,1385.31943581007,1363.16989729083
1458,36081026901,48063.4301907815,43502.1466026237,1334.37263339765,1550.7714388776
1459,36081026902,46577.301124665995,41490.5278985438,1301.85339781526,1254.0755225637402
1460,36081027000,61360.5456204232,40782.9438232111,,
1461,36081027100,40313.0123769771,49376.9296603573,1266.08223867462,1347.8762933571302
1462,36081027200,55452.8844896213,57656.886830064694,,
1463,36081027300,52178.197466474005,43920.1717768117,1218.38735982044,1330.54354223226
1464,36081027400,72038.77861116269,60810.4279611945,,
1465,36081027500,51521.3089077096,53017.8269701745,1159.85273577213,1371.32648605547
1466,36081027600,57628.421350083605,52890.380270726906,,
1467,36081027700,43876.0366222883,44626.7362785488,1256.3264679999002,1311.17164391624
1468,36081027800,37092.5240798004,35779.8961896987,652.5526606867489,681.0751618476261
1469,36081027900,46789.760130470895,55737.0297495871,1274.75403482993,1422.30516583449
1470,36081028000,83161.4411548616,81310.9942475272,,
1471,36081028100,66943.0143954012,47135.906897271794,1235.73095213105,1297.91718717369
1472,36081028200,69254.0480707902,74938.6592751505,,
1473,36081028300,50537.060044082406,61895.254266892,1281.25788194641,1449.83365291516
1474,36081028400,77793.5993347274,69311.6326011429,,
1475,36081028500,71917.3734649884,59925.438080230895,,1407.01156190078
1476,36081028700,46673.7748568937,63407.2819091375,1271.50211127169,1290.7801720046302
1477,36081028800,74523.2482096578,63547.9830653276,,
1478,36081028900,58072.850903043,65562.6604901942,1328.95276080059,1467.1664040400199
1479,36081029100,53825.838735982004,35012.1572722268,1332.20468435883,1371.32648605547
1480,36081029300,63475.3799077984,59445.2189167125,1838.4207849247898,
1481,36081029400,63954.496645379004,69246.3798910258,1278.0059583881698,
1482,36081029500,73774.2218167432,66402.7891329524,,
1483,36081029700,67973.8741633632,59724.582081901506,,1552.8105860687601
1484,36081029900,,,,
1485,36081030600,85759.728077895,63878.324910295596,,
1486,36081030902,55395.4338400924,47380.604560211104,1428.6784165866,1544.65399730412
1487,36081030903,49843.3163516579,58431.7627627057,,1577.28035236269
1488,36081030904,62623.3759355396,56823.8952024757,1731.10730750289,1420.26601864333
1489,36081031700,74030.0398033247,57153.2174738481,,
1490,36081033000,80276.984958703,77160.31013991991,,
1491,36081033100,,,,
1492,36081033401,65927.3302707111,79320.7865889545,,
1493,36081033402,46958.8601554994,46354.9135230574,946.3097554477271,1092.98289446206
1494,36081033700,43035.956369743,61379.3500275283,,1436.57919617261
1495,36081033900,61292.255225700195,72090.9902226947,,
1496,36081034700,61717.1732373102,47770.0816737228,,1499.79275909859
1497,36081035100,62946.4003423247,57253.135686214904,,
1498,36081035200,64562.606350769805,82330.5678431075,,
1499,36081035300,56378.5987292001,47619.18478157691,1343.0444295529599,1575.24120517153
1500,36081035700,53163.530304620595,47279.666774248704,,
1501,36081035800,74322.7129235663,75541.22727013839,,
1502,36081036100,43482.5538717413,42789.464659313104,1244.40274828636,1432.5009017902898
1503,36081036300,68675.2056774235,57882.212594688,1337.62455695589,1442.6966377460901
1504,36081036500,68588.48771587049,43941.5828223188,1304.02134685408,1368.26776526873
1505,36081036600,56942.265479295,72517.1719856473,,
1506,36081036700,61900.364931091,61970.7027129649,,
1507,36081036800,75990.9497089432,72219.4564957378,,
1508,36081037100,60160.585827432806,56634.2545136977,,
1509,36081037300,62094.396370065995,48263.555293983605,1771.21436472117,1580.3390731494299
1510,36081037500,44197.977054554,47898.547946765895,1306.18929589291,1512.02764224555
1511,36081037600,82494.7968254225,74688.8637442333,,
1512,36081037700,45975.6952663916,49348.3815996811,1487.21304063492,1488.57744954721
1513,36081037900,56221.4224238852,52085.9367038141,1645.4733204692402,1680.2572855163
1514,36081038100,46885.149888179294,49838.79649915519,1405.91495167893,1542.6148501129599
1515,36081038301,,,,
1516,36081038302,108397.45194132,,1761.4585940464603,
1517,36081038400,75324.3053795041,62722.1284529076,,
1518,36081039400,65490.4885393875,57544.7337345509,,
1519,36081039800,65038.471164792194,73361.3789227878,,
1520,36081039900,45710.1215091354,52625.291135876105,1376.6476396547698,1451.8728001063198
1521,36081040000,56785.0891739801,76710.67818426901,,
1522,36081040100,46698.70627084019,43331.8778121618,1470.9534228437199,1643.55263607541
1523,36081040200,91500.4571327073,98027.92292066141,,
1524,36081040300,55615.4806675332,45382.2403128738,1554.4194608385299,1634.37647371519
1525,36081040400,63920.8934352772,65714.5769559357,,
1526,36081040500,51553.828143292005,47018.6559337801,1486.1290661154999,1419.2464450477498
1527,36081040700,51909.3717856595,45173.227725779805,1298.6014742570198,1462.06853606212
1528,36081040900,48584.8219346192,51485.40785601731,1276.92198386875,1468.1859776356
1529,36081041100,39971.5604033619,56259.051430524196,1550.08356276088,1460.02938887096
1530,36081041300,67145.71763053151,47000.303609059694,1405.91495167893,1663.9441079870098
1531,36081041400,48396.2103682413,47733.3770242819,1311.60916848998,1357.05245571735
1532,36081041500,62526.902203311794,42212.3860042147,1612.95408488685,1402.93326751846
1533,36081042400,101862.169563778,70414.8112315608,,
1534,36081042600,,,,
1535,36081042700,51390.1479908606,46469.1057657623,1500.2207348678699,1533.4386877527402
1536,36081043200,86437.2121525283,83665.1896797221,,
1537,36081043400,89936.2819011941,89212.6896132743,,
1538,36081043701,65715.9552394255,60715.607616805595,1579.3508747850399,1391.71795796708
1539,36081043702,47518.1910075166,39675.686898410895,1534.9079194891,
1540,36081043900,43594.2032472408,53841.6424354033,1642.221396911,1517.12551022345
1541,36081044000,56209.498704171696,60552.47584151269,1389.6553338877302,
1542,36081044301,26278.794274134303,23275.845613502202,1002.6764304572099,782.0129478100729
1543,36081044302,57319.4886120508,53240.094014010996,1344.12840407237,1449.83365291516
1544,36081044400,24303.7926997634,40732.9847170277,1055.79118190846,1271.4082736886098
1545,36081044601,37445.8997731291,34977.491769977,1089.39439201027,1186.7836652554402
1546,36081044602,42445.1902566628,42130.8201165683,1232.47902857281,1229.60575626982
1547,36081044800,48166.407770125705,68074.889829704,1302.93737233467,1422.30516583449
1548,36081045000,54458.87985531941,69625.6612685816,,
1549,36081045200,70458.34376185821,51959.5095779621,1245.48672280577,1483.4795815692999
1550,36081045400,49394.550900620896,59668.5055341446,1422.1745694701199,1647.63093045773
1551,36081045500,53369.4854633091,48552.0946215329,1295.3495506987801,1479.40128718698
1552,36081045600,57811.6130438644,83350.1414386877,,
1553,36081045700,50411.318999830495,54356.5271011714,,1339.7197045924902
1554,36081045800,84395.0041579538,70414.8112315608,1389.6553338877302,1404.9724147096201
1555,36081045900,61917.708523401605,57435.6393598238,1488.2970151543302,1563.00632202457
1556,36081046000,30685.150695549,29262.7817667496,1182.61620067981,1243.87978660794
1557,36081046100,52747.2840891659,48331.8667248875,1540.32779208616,1626.21988495054
1558,36081046200,43535.6686231925,46076.5699314639,1310.52519397056,1415.16815066543
1559,36081046300,48800.5328639824,44306.590169536605,1338.7085314753099,1494.69489112069
1560,36081046400,77120.4511581718,81791.2134110455,,
1561,36081046500,52166.2737467604,33025.0083344408,1397.24315552362,1401.91369392288
1562,36081046600,69837.2263622345,61347.7432460653,1502.3886839067002,1597.6718242743
1563,36081046700,47113.8685117755,32103.313804036203,1306.18929589291,1265.2908321151301
1564,36081046800,51828.0736967035,48876.319024927405,1276.92198386875,1401.91369392288
1565,36081046900,42004.0126272616,41172.420936722796,1326.78481176176,1223.48831469633
1566,36081047000,61444.011658418,58187.06509976651,,
1567,36081047100,35299.630224691,49758.2501851043,1369.05981801888,1452.8923737019
1568,36081047200,69748.3404516426,64087.337497389504,1304.02134685408,1326.46524784994
1569,36081047300,60147.5781331999,54508.4435669128,1436.2662382225,1623.1611641638
1570,36081047500,50133.8215228607,50405.679418297805,1352.80020022768,1533.4386877527402
1571,36081047600,142271.655672983,77105.25316575849,,
1572,36081047800,51227.5518129486,77532.4545023067,,
