short_name,long_name,Census Tract,2007-2011,2012-2016
rent_gross_med_adj,"Median rent, all ($2017)",36081015100,1332.20468435883,1507.94934786323
rent_gross_med_adj,"Median rent, all ($2017)",36081015200,1661.73293826044,1653.74837203121
rent_gross_med_adj,"Median rent, all ($2017)",36081015300,1332.20468435883,1602.7696922522
rent_gross_med_adj,"Median rent, all ($2017)",36081015400,1352.80020022768,
rent_gross_med_adj,"Median rent, all ($2017)",36081015500,1528.40407237262,1598.69139786988
rent_gross_med_adj,"Median rent, all ($2017)",36081015600,,
rent_gross_med_adj,"Median rent, all ($2017)",36081015700,1369.05981801888,1418.22687145217
rent_gross_med_adj,"Median rent, all ($2017)",36081015801,,
rent_gross_med_adj,"Median rent, all ($2017)",36081015802,,
rent_gross_med_adj,"Median rent, all ($2017)",36081015900,1456.86175409135,1453.91194729748
rent_gross_med_adj,"Median rent, all ($2017)",36081016100,1384.23546129066,1631.31775292845
rent_gross_med_adj,"Median rent, all ($2017)",36081016300,634.125093856724,565.863345547054
rent_gross_med_adj,"Median rent, all ($2017)",36081016400,,
rent_gross_med_adj,"Median rent, all ($2017)",36081016600,1441.68611081956,1304.03462874718
rent_gross_med_adj,"Median rent, all ($2017)",36081016800,,
rent_gross_med_adj,"Median rent, all ($2017)",36081016900,1283.42583098523,1574.22163157595
rent_gross_med_adj,"Median rent, all ($2017)",36081017000,,
rent_gross_med_adj,"Median rent, all ($2017)",36081017100,,
rent_gross_med_adj,"Median rent, all ($2017)",36081017200,,
rent_gross_med_adj,"Median rent, all ($2017)",36081017400,,
rent_gross_med_adj,"Median rent, all ($2017)",36081017600,,
rent_gross_med_adj,"Median rent, all ($2017)",36081017800,,
rent_gross_med_adj,"Median rent, all ($2017)",36081017900,1172.86043000509,1429.44218100355
rent_gross_med_adj,"Median rent, all ($2017)",36081018000,,
rent_gross_med_adj,"Median rent, all ($2017)",36081018101,1359.30404734416,1383.56136920244
rent_gross_med_adj,"Median rent, all ($2017)",36061008400,,3278.94868338617
rent_gross_med_adj,"Median rent, all ($2017)",36061008601,,3457.37406261272
rent_gross_med_adj,"Median rent, all ($2017)",36061008602,,
rent_gross_med_adj,"Median rent, all ($2017)",36061008603,,
rent_gross_med_adj,"Median rent, all ($2017)",36061008700,2046.54389265213,2386.82178725343
rent_gross_med_adj,"Median rent, all ($2017)",36061008800,2121.33813449164,2180.86792094622
rent_gross_med_adj,"Median rent, all ($2017)",36061008900,1602.11433969272,1791.39080743455
rent_gross_med_adj,"Median rent, all ($2017)",36061009000,,2349.09756421696
rent_gross_med_adj,"Median rent, all ($2017)",36061009100,2133.26185420519,1975.93362823458
rent_gross_med_adj,"Median rent, all ($2017)",36061009200,,2651.9109221043
rent_gross_med_adj,"Median rent, all ($2017)",36061009300,1457.94572861076,1869.89797429423
rent_gross_med_adj,"Median rent, all ($2017)",36061009400,699.163565021516,3148.4432631519
rent_gross_med_adj,"Median rent, all ($2017)",36061009500,,2274.6686917396
rent_gross_med_adj,"Median rent, all ($2017)",36061009600,1101.31811172382,2417.40899512084
rent_gross_med_adj,"Median rent, all ($2017)",36061009700,828.156532831688,991.02553490403
rent_gross_med_adj,"Median rent, all ($2017)",36061009800,2139.76570132166,2412.31112714294
rent_gross_med_adj,"Median rent, all ($2017)",36061009900,,2999.58551819718
rent_gross_med_adj,"Median rent, all ($2017)",36061010000,,2418.42856871642
rent_gross_med_adj,"Median rent, all ($2017)",36061010100,,3569.52715812655
rent_gross_med_adj,"Median rent, all ($2017)",36061010200,,3030.17272606459
rent_gross_med_adj,"Median rent, all ($2017)",36061010300,,2572.38418164904
rent_gross_med_adj,"Median rent, all ($2017)",36061010400,1830.8329632889,
rent_gross_med_adj,"Median rent, all ($2017)",36061010601,,
rent_gross_med_adj,"Median rent, all ($2017)",36061010602,,2635.59774457502
rent_gross_med_adj,"Median rent, all ($2017)",36061010800,2021.61247870563,2292.00144286447
rent_gross_med_adj,"Median rent, all ($2017)",36061010900,1780.97013539589,3079.11225865244
rent_gross_med_adj,"Median rent, all ($2017)",36061011000,2068.22338304039,2181.8874945418
rent_gross_med_adj,"Median rent, all ($2017)",36061011100,1707.2598680758,2419.448142312
rent_gross_med_adj,"Median rent, all ($2017)",36061011201,,2532.62081142141
rent_gross_med_adj,"Median rent, all ($2017)",36061011202,,
rent_gross_med_adj,"Median rent, all ($2017)",36061011203,,2832.37544852201
rent_gross_med_adj,"Median rent, all ($2017)",36061011300,1700.75602095932,2803.82738784577
rent_gross_med_adj,"Median rent, all ($2017)",36061011401,1641.13742239159,
rent_gross_med_adj,"Median rent, all ($2017)",36061011402,,
rent_gross_med_adj,"Median rent, all ($2017)",36061011500,1770.13039020176,2454.11364456173
rent_gross_med_adj,"Median rent, all ($2017)",36061011600,1367.97584349946,1543.63442370854
rent_gross_med_adj,"Median rent, all ($2017)",36061011700,,2871.11924515406
rent_gross_med_adj,"Median rent, all ($2017)",36061011800,,2484.70085242914
rent_gross_med_adj,"Median rent, all ($2017)",36005013100,892.111029477067,918.635809617831
rent_gross_med_adj,"Median rent, all ($2017)",36005013200,,
rent_gross_med_adj,"Median rent, all ($2017)",36005013300,455.269298153546,688.212177016688
rent_gross_med_adj,"Median rent, all ($2017)",36005013500,611.361628949047,715.740664097355
rent_gross_med_adj,"Median rent, all ($2017)",36005013800,,
rent_gross_med_adj,"Median rent, all ($2017)",36005014100,928.966163137116,1095.02204165322
rent_gross_med_adj,"Median rent, all ($2017)",36005014300,775.041781380441,551.589315208931
rent_gross_med_adj,"Median rent, all ($2017)",36005015200,1429.76239110602,
